x,y,z,classification
38.74783790301745,22.965233623958103,19.089318199877233,2
28.83281039302441,83.0634826982857,12.84916530825545,5
68.24955039749754,15.911774709047277,28.864055969505756,6
13.97524836093098,98.02446252759475,21.163263295560007,5
19.990820247510833,22.552345828308486,0.03821238752671485,3
0.7362269751005512,42.16885547835923,0.6983844444675902,5
78.69243775021384,55.85640667679065,20.70900610405123,3
66.48508565920321,12.028571515609332,12.379352926365081,2
70.51653786263351,81.68200674791012,25.184128476367988,5
78.07290310219679,27.468553268082985,5.190462284587861,3
45.891577553834,54.926990160166376,0.41480742156875583,2
56.87411959528937,54.96338106932469,11.642470503411369,4
13.979699812765745,60.2640652325785,22.08192312922347,2
11.453007353597345,5.548598652431469,29.151832001327058,4
66.84029617904716,16.861876183156788,26.509616380531664,3
47.10962061431325,16.11922429233642,14.522238358114166,6
56.52361064811888,30.205125941585187,24.384518495890998,6
76.49988574160255,14.491415685833985,2.1099137360284215,3
63.47183200005908,92.19213207742897,17.1681704275465,5
55.35794006579958,51.29544505113007,27.728952390434102,2
55.92071607454135,62.35751477026844,11.891554424722198,6
30.39500980626122,35.74881753981208,28.80301888989347,2
3.0817834567939406,27.624614103391153,6.620552901873159,6
43.671738923236234,50.3177170232213,3.1690142860018056,6
21.45846728195292,29.43229748348336,15.742870082451033,2
40.852864372463614,34.36459257297643,27.21740615943673,1
85.34030732681661,45.275087427085715,9.338376562342326,5
23.393948586534073,50.57336871843555,24.004809581968573,6
5.830274168906602,98.43140117818388,5.075917976408428,5
28.138389202199654,22.33225881619405,22.367111880028187,1
29.35937577666836,48.797616488264715,16.71080824162293,4
66.1916514726895,14.951173948933894,5.250509261831167,3
55.70321523412783,34.99992327079726,21.542617483128257,6
78.38982091064135,71.73107187064043,21.41268340369282,5
66.43135403273875,17.446214376057455,15.46305687430321,5
40.63868614400705,58.13513075500432,6.764029129280239,3
81.40203846660347,41.67010235680072,3.9688167673498964,2
16.697291990770392,5.157954440447298,28.71765145379368,5
2.2712073133860478,93.30752414784446,19.674376147774655,1
9.004786077564175,41.36031402928864,24.27724450720152,1
72.23593505964503,78.39265357511663,20.909115871507247,1
46.18772302513874,41.63134887318003,24.884209955768668,4
16.127177903360177,93.73603215787845,4.874724592467703,1
50.10447751033635,29.04703344288975,14.908506736411333,4
15.231210271316842,41.223064968769684,20.0137431150688,2
69.6320375077736,75.88642402592863,3.101696996856539,6
44.61562755740307,34.366731528085694,4.498708479852249,3
38.10212260964825,36.43570713351794,19.019477827528394,1
30.151208914787652,99.48231734142234,26.061174127614603,5
63.028259311888846,55.5614525690352,19.81248536824793,3
36.18126105533904,68.93804536701481,1.0861444036822687,2
8.7649919316101,64.34622341536098,29.11298751270969,4
11.800590212051532,82.79241471565723,4.185207027187352,6
96.18976645495145,86.1825099441743,6.976867006574691,6
90.8580690707607,56.32561324703096,29.249018457141727,3
69.97071338107496,29.455607496639935,23.130989899601246,6
26.586996145951957,2.2800247574969457,28.0973004113552,2
96.91763773477238,61.44032510643201,24.198590784240892,6
77.87509039657947,82.54688332656195,19.552034250096,6
71.68901891589957,45.05398055116595,8.53658996589018,4
44.93615021437887,16.47061404908643,9.806443250985762,4
27.224156184515902,28.80820729356409,28.418132191331093,4
9.63909621534993,50.998892951186455,25.818768484669338,1
90.26023965438416,83.66812189776665,10.784713453269795,6
45.57762898336111,17.17531460684206,11.198022528621115,5
20.236336479523032,61.214987570951415,8.930831708276543,6
30.59566241506525,75.33686139505454,9.783904278750118,1
57.9219568941896,93.60475203348231,25.82002398866357,5
17.67727829392317,11.67036916788594,0.3152056976954054,3
85.66142840923754,92.63916341645574,13.08157863328574,5
75.85195298352102,60.14675351744795,28.285190355837237,6
71.94629559509367,76.6701587432286,16.279090655484264,6
43.20930397751037,5.377470956855546,13.513373704317106,6
62.73088407024432,50.61481556405951,9.371094140987642,1
58.40979689127356,62.262967408079376,2.217378895857115,2
64.984660155482,30.683383987284017,6.734594340825386,2
8.44443211398891,43.16502081012526,2.713752298106138,4
41.58074021706096,55.4298135279598,3.8009828914628474,6
4.161417386189248,55.254793977297986,4.905496323788094,5
49.39908192445189,4.186152540683807,9.060882962528353,4
32.98612123327853,43.948176657889235,0.33050039986606383,5
14.45241888660469,21.381815479223086,28.50431656779743,2
10.340296772255165,91.66950780853497,3.7145727803092363,4
58.7644572177712,97.6579990123334,11.49446617078761,4
17.05929685368861,29.96468963520691,26.385826791443417,2
92.51201183767972,17.518539725105875,3.1970391057228675,4
58.106113970039495,21.95041509483431,14.508127552623623,6
34.686980453483706,47.77522553529538,25.343507926241873,5
59.091549148141674,87.45055991131784,16.708878721024202,6
2.28038710296975,50.00362149376396,6.3103078626828015,5
95.85592132414453,5.539206171529765,22.06528594237744,3
48.23034369429002,3.988560271314401,20.440231886025234,1
78.27352272502863,22.739094562284855,10.86557719640773,6
8.272999992243857,84.27712776094289,1.3888548474412543,3
48.66583308381603,62.1480557535144,0.23594069688281705,4
49.07069943545209,56.29578537862915,24.761786493815148,1
93.78264549749828,31.89695925826421,9.646720846772057,6
57.17280523760754,92.94254050461873,4.133096958177138,6
47.348940105695384,33.117824496213245,15.556536784889463,6
26.69756630918936,83.49444126529467,27.6249988717527,2
33.15689973425522,89.59035179758841,0.2544259356719314,6
52.06724024715378,48.33350132161367,1.6843062202924342,4
43.89114603050467,89.42892694807426,12.511347977552171,1
2.1612079880330426,27.68032873910471,20.2789772026519,4
82.62919241943578,65.84334261832758,14.283013763011507,3
89.61607718397667,8.796374852438626,26.92645315396214,4
14.024908899861078,47.39342140923939,1.3225366661243443,1
55.40361435390494,21.733180215834793,10.204226089312307,4
10.857574113544356,6.276327793060288,10.540436681661623,5
67.22400930398116,0.37255080776207317,10.203816779590252,5
28.123378383900832,32.47521164408084,14.630577363701718,5
65.94226346919018,58.95305945367628,23.717311355838316,4
72.69946142868827,45.52303476511573,9.53647849208452,5
76.8647491917657,30.17692985194961,22.33449619896608,1
10.774094595589656,99.12000307762511,4.393964138372142,5
91.60118451376078,93.95250399796778,16.821745669018508,3
23.02139908948808,12.565330683749687,11.252640769966353,4
3.741255617617978,41.510742666849474,16.176324068867117,4
55.48524693914834,64.88469339936108,3.232492511167483,6
37.092228386243875,73.34907975299367,28.603885402827256,2
82.97897431324131,36.63721549094904,27.186423504053337,3
80.82514720643019,74.62818127353476,24.791889128718868,5
31.713889282271534,12.415001291067828,26.783484701641555,4
95.28993950697449,33.18126252577047,4.400636105444583,2
29.091783814011862,71.6433175755905,15.111653190589978,3
51.50571292317145,62.56827902603751,9.5372747626957,5
25.596509056760276,83.7210214861655,26.62157823912476,6
93.60435700489633,4.6857022667155075,5.683130474983994,1
16.460781758201815,17.439171782304854,6.59836065425917,3
4.491061939232899,4.849458227196646,20.601433690650325,5
43.509706000303794,19.211422424921132,2.6669897726300453,1
99.2375564055837,0.4282810632935008,21.971015307499194,2
89.1677266254914,50.42103016788663,8.04381864942367,1
74.86080194569492,52.83143955682554,19.828060958014422,4
89.07924908785249,65.78917814059947,26.191133590819813,3
89.34466396978632,38.49124472010435,18.288341197049718,2
51.885836038644904,0.3207690685184006,6.380511998583271,1
31.5929051830793,67.38911544076372,1.474965766176498,4
77.2012432110988,5.429108774791258,1.338419150851976,5
66.16612631677611,86.6170430817744,2.6643564604202377,2
37.36577288737101,2.265398770793736,17.394537374091477,4
9.446666806151526,53.04751232566325,10.446535621219535,5
74.6789611349026,89.49178823855208,7.293209321876945,4
26.246051592286467,57.24895757887801,6.579196733915737,4
93.68131505337793,60.841674654392996,28.457445957092972,2
24.097057500568475,68.16108483374057,3.564497276762232,6
12.275793241148602,12.240884773046702,9.144432323179641,6
83.11126721249062,67.49271008105595,14.144317860575795,5
15.328431662449404,88.03548820128152,0.01348578222766239,6
17.926830815773908,97.42208328353165,27.628595624271735,4
59.93827915208435,44.30519993583471,2.9729577228031157,4
87.45620408374644,34.450485167754685,20.474118020585173,5
19.643466571457324,75.3309615596317,18.86596431487465,1
31.03236729000948,54.287428809531455,24.271915653142116,2
77.74048382411776,25.730465445503047,19.541631916864574,2
97.18264260609673,17.215788496970298,23.081622516479385,4
50.07411862023423,17.02303005927437,12.637458263655827,2
14.389750255125078,45.9177036606152,14.661134836548698,3
1.3936287708201545,17.01244056156501,21.04986306493258,3
22.965602999885526,1.9718944011485773,17.052801631651533,5
13.182221778652103,5.208877496969,15.346156508001597,4
67.76586736128574,92.98845439529657,6.16675218163648,1
12.183250462853113,7.296134116013575,7.743247824191261,5
50.6329931620633,7.318069058095955,10.754917231781805,3
69.42624356428865,45.11884455335324,0.2785315627050955,1
58.11166092209024,24.510028233503256,12.520903487407109,4
19.97756516600576,96.26938521724978,0.08305427291738443,2
80.41245261822627,91.09858394978042,16.9504630776401,3
71.54071296158017,40.47432486712671,21.12086306917047,6
73.89840039155418,44.87315194162592,16.86445894845379,2
13.105775155731326,37.51136530755702,20.80559919614628,6
12.375380365034461,3.7866116643128223,0.00039505668622430434,3
92.75625510065076,29.284683925470866,1.7832591985292867,6
39.75781938249406,12.267346961198411,20.95387322626666,6
30.094869178093976,10.237033001512275,24.08700443870312,5
48.85840453515333,56.086157293638784,21.531047126681834,2
66.28642127635824,9.876485771356226,19.890367276606547,5
95.56232570469699,10.293132379526359,21.2214799143468,3
28.6446226882055,48.05137148193486,22.187697773884974,6
92.48084293120272,44.22823651226388,21.731324951027077,6
2.4859491386256316,13.763478513236937,22.140254330650194,4
55.51980423268247,0.4449024808863,2.2205912224554245,6
63.39751116810851,19.297444176784385,1.8981465448387413,4
10.58974037507533,23.589225418204073,10.833598296883169,1
14.033959706391263,80.02484436088676,15.827901436463868,6
41.91143193163038,91.5438350527215,22.87857161765183,4
96.62319121431817,40.59443974879697,10.041234563730375,1
59.604255323437286,40.50267265009778,8.253512299009046,1
93.30232216002112,71.24812837598668,23.443449243555886,5
80.43609156129708,62.692201570468896,7.48010554361985,6
46.73816015552915,18.414018669340916,24.6252413044339,5
78.47634492521874,10.768912229586135,5.314006491601157,3
1.7836783976987736,43.76118906550508,10.784205686174303,2
10.914399676573494,56.4828363162763,12.032268282791708,3
82.94286148827364,13.870760315880926,8.985313419229286,2
79.68170883251618,29.327349340844457,0.10070741661037941,2
23.26407419664337,30.59429964305749,7.065277734637436,1
53.07695905990535,26.129820102416403,10.129606766366212,4
60.60158207000109,46.0761266291791,9.408746835799883,2
86.77389537760112,65.30635843197385,23.566664894316215,1
60.31071573387257,50.938988361599236,1.4210328760941904,2
41.25715692736803,20.14565622473442,11.668460989657222,5
37.41840434071827,10.293904704739976,1.1254636673832374,4
42.58820863735099,82.18704628987004,27.91942698387028,3
65.19310255799742,47.93046827177857,23.70628311093289,4
86.7490631752325,6.21391841338772,29.464847977140405,4
45.38968820762997,25.8121499649558,27.304815950880556,3
24.783956295135813,80.40337783841548,9.474383163482532,6
23.666236299758115,75.172632477355,20.74750236991741,5
74.60142802434464,87.58166328973778,9.196622624352251,2
81.65687634239104,60.20878260016921,26.64633563788872,5
10.527807985412496,42.290593435805505,12.322586099020242,2
6.655885695517815,42.663499755445066,11.276626257126964,1
59.443366375645176,19.40000444929437,27.422062327000003,3
14.617324419269828,65.07989615178819,25.10220862859563,3
82.46641904563413,58.5068756092854,28.992406600929048,5
31.033467392407445,15.486441142883589,1.9946425672334056,5
14.387193297114266,88.56629200453749,7.300166341165797,1
92.09704724874503,36.8468203310597,9.02573243601137,3
16.553172273527817,4.973876552106848,12.730561828642863,5
28.472008233793556,32.78809207797838,14.193901378456081,5
15.361339519205863,86.98567147115757,8.74417284200214,4
11.549006366535497,91.69565858617845,23.713512694350854,4
2.1148016336440034,49.03984172596335,6.697324334551694,4
5.539540916426011,95.6339940073418,20.89551939897339,2
17.464147093585268,87.5241809211976,25.55304946776292,4
5.338193262717539,82.52307170992253,18.11094717478759,5
59.11438161109712,85.9710064682206,10.624767776784624,1
68.07145267995064,38.18754121688235,5.63673726589954,5
39.36304568320283,75.64689407555436,4.03038583211088,2
31.79910969520494,57.733900307614924,22.32524217447185,1
50.45262370222301,71.96840017403066,14.073959927505479,5
87.50049422346086,17.778610758077463,1.389586535021029,3
85.1131626822206,73.13939117749419,29.515185208278606,3
4.347506201279194,95.75924341941717,20.139095489669703,4
18.14984095965241,30.266332238142958,25.325476542809316,4
23.6744871104396,98.6161323955627,13.145660139510344,4
24.938757583221182,37.83760148053711,28.663158624240747,6
57.12326517427727,19.972349702103287,5.985750627723818,4
41.62624257031923,11.22862298002384,5.554083688164483,1
4.925411992759399,78.49619132881777,26.710042043110764,2
37.36141384595716,55.48254003765683,26.751511920171843,3
52.37529487176372,30.713129366202885,14.970584564971265,3
10.167190290371597,60.84503697937579,3.773590660619359,3
83.34585537885597,33.21011878410047,9.156493746098157,2
5.196186646510426,44.835775732845875,22.62457014103403,1
92.48418690180621,86.26641257530912,25.3797572400391,1
9.91131415798755,66.81664768591648,10.429642432344512,6
84.35749515977527,76.24018397047165,1.837010454506035,3
90.26531439276171,58.34935514695763,19.97180044718342,6
97.95706805865927,99.1398048885621,22.184911243148807,3
80.20258802735935,24.14100662908927,12.720440275910777,2
77.94775407713288,26.229116071881474,17.49292834853608,3
64.24832759955477,9.255893873833287,29.621144925722497,6
77.8996354578129,55.401950207071046,7.349957980789782,4
13.455220841314707,61.33592364083679,17.189330813977527,1
53.60680359476373,72.59615728988197,18.328812406879276,2
51.42228701904145,33.5445925949261,16.473215880733893,6
85.75721441225575,1.22568018650272,26.073886738313874,1
46.27993655935158,63.222953708831994,18.150225957663494,6
38.508949610035344,99.86954925203827,15.2367006717387,6
63.95632712371101,29.45493537899925,3.6904507998351943,2
26.646331750084606,18.393445246901972,21.096275978802765,4
13.976841095395686,28.17669578263532,3.963220844841011,4
47.78772740237458,42.541547477704725,0.7970968009267099,5
41.6889368594885,25.091292895256466,14.655934891903867,5
23.25699405288737,34.69600253675299,17.17335816443197,1
36.7511810115128,63.820673857936264,29.9716218412164,2
36.63924498262474,34.50279868426147,21.369803833658594,6
32.74955644125455,39.605894478365464,25.45770960682732,3
37.946407972692896,4.003126279926395,10.391641170922659,2
68.57433454559454,91.79425016228697,15.267440477399026,4
29.68764745712853,40.688595991485364,29.228069719855668,2
94.88579267153405,32.81435160347943,12.521656564283287,1
91.63480195381779,8.64841962453845,24.218712744071517,5
48.09104283000786,63.41832153951836,15.779673532334883,1
32.83612050046888,86.3824950263755,6.718855545901922,6
53.54347898300031,4.115320005240031,17.412559116326484,2
84.85604887736245,14.52724673660355,6.541860851109646,1
65.2587340560102,14.638982888620733,0.09080969627223379,5
80.43918279470775,60.22748553477929,7.076880464200298,2
53.27222760657402,92.12305027183689,5.794314970652711,3
63.291762926762075,43.77683670655096,11.127635315983012,3
28.815561418246173,34.38064481938506,26.657907114278643,4
73.48931623102908,76.58406855966913,11.635592207960276,3
20.240459312571836,74.25690617556513,25.35562882472973,2
69.47981288184982,24.675613927720963,16.66839060394744,2
86.0719068325894,16.082636230788605,0.2284411266770081,2
13.210283730154393,35.781003241535636,5.662101387096454,1
61.43797405419198,77.56033922266312,27.93834135624109,4
9.50957482299346,69.50633899149783,18.125203385931556,3
72.57156282714269,66.58537063562052,27.88640575716822,1
8.449321882352024,82.94285601632039,9.303600609103587,2
93.5939822700626,27.713031234139372,21.496871348482284,5
13.740793003780215,33.96837254695101,23.160754796917796,2
95.88802459090803,4.233945060917598,29.270988082087662,3
80.08841760850967,86.87457758035335,0.545294495068821,5
59.36820044663541,58.24297349221781,28.567116453697388,5
78.26241046295469,29.812229188369333,11.747706528124954,5
79.51148389830858,6.941653144936555,25.13977217234601,3
94.60270628173303,72.34095031624597,16.341387546632518,3
25.338335383918718,74.87375195490611,16.939486291000964,6
59.00758953583092,66.61786521150226,10.781336645593504,6
9.504919756440122,20.378097094672952,24.854177711345926,1
61.61657000241213,91.3216058508605,7.920407125135002,6
17.12913040927888,75.31580190208763,14.767241585358194,6
56.495061147244186,65.77563235839703,16.80523496302426,6
57.24305140338497,65.09439234217875,22.275632802824653,2
46.598515298122734,90.43577000916412,14.149060111246111,4
52.26317755131228,92.83071330971238,20.408486965184814,1
76.3923390006588,59.563741801023994,14.558822890439261,1
79.92447165120666,41.66694109625484,19.77961910875784,4
49.215321557542914,36.37339795594162,20.224304286244447,2
59.95934415226123,81.90788410807225,21.283246815877312,2
93.12362356901018,64.46053398343335,24.698993815809782,2
11.97335885011228,7.726603025365364,16.22167682879752,3
11.71035659001105,14.21860130150272,5.798344916096799,1
8.770901191076842,90.01858951048463,20.389225248571663,5
65.78632850405278,88.44981481045009,2.313542504764856,5
41.860830079037946,95.18324486974689,6.568650673835521,5
77.43214161418433,42.78509673283237,23.764725859943976,6
67.12314133085926,78.40609076407071,13.05210432990198,4
33.36377583282382,82.82250273143215,14.941325029536511,3
89.83665473615358,31.56969058381931,29.621907554505903,6
76.25321470706523,14.533771122714223,7.055174575467538,4
27.053494091017573,99.70263616391729,0.5865824860780366,3
36.4192017772054,3.02192037513499,3.3411782855353236,3
31.44399802042629,59.7335918711443,7.335055789824888,1
15.761164862499966,65.0212274181709,21.777600731894076,6
14.778337254219165,68.17893419696483,23.27466095954286,5
93.61274633757441,25.56277439690897,16.964668620423414,5
43.79040371987533,72.15792442988509,7.651391960944841,2
38.331982277740984,21.63995632812655,15.652256835804709,6
72.9685708677378,82.90382557516824,0.44872667801802657,2
55.29930652528999,21.911667408463455,20.454028282253887,2
93.61399868384622,69.67060290760774,18.428926662275035,1
78.03014939093921,78.34134858339759,0.6538961814463073,2
47.93695641245404,18.894575046218876,24.51034900898387,2
37.635947348082624,23.798648763260278,22.902796054863654,5
98.6631544924322,77.91037387343668,9.246712367049394,2
71.77602360036434,8.599897163495285,19.06129951896918,6
95.11946600038411,19.076095246666412,18.044788903949193,2
11.847857721704136,45.55309061899152,4.295408376806108,4
85.05336791907825,93.01819287447705,5.797779033430976,4
63.70738839912076,56.18778348930105,20.496184086843886,5
12.192167833511258,38.76778482082255,28.006549388100257,5
58.825799996922065,97.83702222224765,17.288529620962592,6
68.60963651054487,46.37113062212885,17.034394366786348,6
1.2302685888602838,43.373497368748204,19.400450841115155,1
45.43179618417466,41.16443168877235,13.217349005343864,1
82.53995111963212,31.218007260679627,1.6251613050403124,3
29.535902534408986,32.56948097375844,11.895115401740915,1
45.85480817985511,68.7837059929498,27.00756630353669,3
44.23141270678932,4.083559734188114,24.148404011746457,4
30.19273914424916,68.1816725646319,27.822707057311963,2
91.84418955155542,20.12044981258728,4.5849475539723175,1
78.12940354315158,38.42080032044929,15.178732711164885,6
11.05884109961105,14.653897256033199,17.541844644388313,3
99.70346578375731,55.27510440724698,6.2977652997892335,6
87.92000243077453,72.93504449521396,6.029107178069102,4
28.390843786403895,35.46555760563647,23.460987979284067,4
83.68965796609382,16.341657754026294,20.155557511566197,5
10.641953187138286,22.650558193117554,19.415626104454805,2
99.91047304742386,81.81129185255726,8.009623739490447,2
66.56847361065368,26.764873505985243,15.203082727416206,6
65.0125015558797,77.47025930112271,0.692098604679835,5
9.044072698413274,33.119940680621106,3.8983815780128372,2
89.70333988966253,18.873255434296254,15.547525882823738,4
2.8999503204469423,72.7308559627431,9.290168268957384,3
24.082805804114706,46.85450294752067,28.970092706895496,6
14.302187516663501,3.1277251274806406,14.144541698010318,4
77.67679406922186,95.99424193443986,2.50692469070552,2
19.820422721289788,14.775344507210741,0.5352704176593726,5
91.06382271308853,35.340697645309135,21.757736215430143,5
65.62690393274902,38.479463499570734,5.145202141509417,3
3.6162710494696215,48.94298992584133,5.634371070151771,5
0.5429834128700461,78.54440223341706,12.714216679220131,2
5.165791701439892,0.6090279675126764,7.92181767460394,2
60.592517764772765,93.24720513360747,18.497312392385684,5
80.14818108594153,64.59894602030111,14.570775216712914,4
23.855282062738848,95.06488791489356,3.343518044316902,1
84.94088429230729,81.73895374164857,23.542225437283452,5
5.7231940153260386,92.78382180832169,12.775765632427444,2
80.09638536416762,60.1000550935678,18.325029587679015,2
92.77954301722804,35.73089828771748,0.11826997598045175,3
77.21083991043805,44.29140631136037,18.79200100309611,3
69.81207839786371,65.8032310384113,8.485495710928033,6
83.7980218655383,42.69318597663363,14.831122296299807,3
4.015129954706643,73.16727834677891,8.931618114638692,2
20.178211071905537,9.184801608002957,29.887822339267284,5
12.492367930564308,82.99866489848887,6.925269441348706,4
50.453099019298655,20.41886396420042,27.3857880446777,1
74.51881283288445,94.39476095247225,27.538998954897508,4
63.001184457639866,15.554579993726792,12.630019588031033,4
85.1131099761935,12.916419610239782,9.120093465700688,4
15.521299244109088,81.18761105873928,11.431066406963735,2
73.46210919351616,81.87018277030144,29.68017262175394,3
19.30414908689041,73.87594198812472,18.563886820128182,4
27.075875131780023,96.05304639047047,16.343407134619156,5
70.99046972813039,27.053962868541603,1.0775364401828191,5
98.02047848986818,82.66487389902876,25.43529091191077,6
61.154360597706955,35.204053004342086,2.51416367421597,4
5.45003149912956,53.73986255693407,1.4091710110314404,3
61.63089699275328,44.56000297013287,8.24574258353976,4
4.23505515801671,0.5850022673607236,14.273658151725545,2
88.41457113668172,57.44621935391577,26.858668800132016,2
70.95782851006207,74.7505887763953,23.70236397248516,5
17.31278464225032,17.455238357527126,5.92896433517529,2
9.172100582419807,93.16558618930374,11.162385852818296,5
18.353322888031897,53.039953941850385,23.407207938566483,5
98.00271795541924,17.82460031510935,15.81277342407292,6
45.856064245848984,64.59475709168852,5.234758260722377,1
78.4080948341408,19.1922708515344,11.881656080350002,3
63.64083421077768,6.353334829533641,18.778074135291206,5
57.24131499586373,68.53152424192423,29.196770244265043,3
14.51302546650497,11.069488330549449,19.854361645692272,4
94.60244535580951,10.621744837643533,0.48585486694190827,5
30.134263251471793,73.99435631818133,21.150248298975846,6
57.80172158075422,5.520223320807116,7.525944223716915,2
69.97759445890661,80.97691790479547,25.864767426414446,2
64.92331552453089,79.61487586478276,11.516697246784156,3
94.05944096955184,14.1393428077766,5.988451132629007,4
14.8438989920058,51.83806472769689,14.038415595307034,6
50.83527384469421,9.662549096894235,7.655939229450164,1
40.403439074076594,63.25712197859872,7.074644654935517,2
47.41687294826181,6.293001297054657,17.19785402320479,6
11.921752619774463,94.44808563227473,23.020388125526384,4
13.409460987276534,20.773073536958165,25.048631224796267,5
27.80755457812574,68.28946559486451,11.93009611411173,2
30.470460376083132,12.829142437711006,2.004112907908179,4
42.790321368135,20.959644832677647,14.5192499539666,3
61.09875470366283,45.09496488833706,13.013444310851575,5
63.462911741826304,57.30961413415162,5.9093684475911825,1
41.18108965855703,99.8863240391683,26.884347034323604,2
40.87831094286971,2.5926228090944137,29.224447590620667,4
21.762852669696198,0.031441964408696066,1.5524156409924428,4
58.830624840900825,35.036709471494795,23.872391395722975,6
31.70409113172379,36.61563678024199,19.37149673824616,5
3.60598342773637,88.38372360986317,7.84308774497724,1
41.84000441568604,91.2582547697302,19.054683548484388,1
47.41326750901703,88.05249763593189,3.8592957505042347,3
22.5592868204211,14.317875048604778,2.0821952489249185,6
57.24579331221157,41.210483518107345,29.804672251567816,3
56.5771900431921,74.58851622950232,19.091095753759802,6
70.20021811103715,31.261106778424143,7.596678735997005,1
64.794848220121,66.32380285105512,13.501018677112977,6
65.24330565210316,23.714286319109203,28.502645468935214,1
31.621415182404313,32.34192579608081,13.16175205160429,5
78.74322219859539,86.04296493484838,27.013335960070325,6
54.914438359967946,25.05090360889951,26.064275939353852,2
43.14181951798901,96.43240868848629,10.324689482725299,2
62.60124809410571,30.625956093684692,20.880270122313075,4
36.06573344502543,2.3528109823277354,19.814955113477772,5
51.27392446067582,25.490090380257048,23.136356118595256,1
73.67056884822203,17.120494224342576,10.977874928024564,2
88.64028867237077,50.68269662175497,1.5670949549439817,5
92.10571972951917,11.271606632786002,5.131177233375331,5
50.36329251830992,62.60488772454097,18.496610630212775,1
52.02751147405691,87.48990705564947,23.253005606920606,6
79.98704107638365,36.25188818037357,22.68145903606788,6
31.445069174420127,16.849271930540443,17.51044755345092,6
83.73823623450686,40.002499578441295,2.5427443714467746,2
49.41416465174234,78.5966821450627,0.5186588155743743,5
11.585672433526838,59.148767407959554,23.46425271966218,1
7.20591470729437,10.114321332760312,16.48129302569588,2
84.19932110394632,53.718715432703334,23.481363081945233,1
5.55679169068779,46.80853814555932,4.883653844381666,3
28.06114361336559,32.711225602116144,12.222695123134306,5
33.41300405015458,11.016059605332329,27.57507861233919,2
17.29944451915938,98.1111935620275,5.147939737414971,2
31.389336980198923,17.604331989325562,1.84580711437633,2
74.26925667250856,19.274289079074546,19.60402151345245,2
1.4682843560070769,14.558269210223585,17.83609021865269,5
82.71734245206865,57.01930386989381,28.560915175732,2
85.65480235745582,44.36695744827004,27.194052631646272,2
37.226157319154815,24.955718202655596,22.48291170661713,2
15.36128990606348,42.94233830215282,0.5747171363475656,2
60.084040794508084,67.35218510617179,14.411609052196804,6
11.967255586489433,28.170053149863016,26.883058096111164,2
36.49193610782525,91.52457760303804,13.00953264343432,3
95.84291809009724,30.63462371777058,28.86437158838984,4
99.54644725836371,19.817903082285326,19.574639419319475,2
77.21048913545856,95.45678468728144,3.283713826283824,3
31.09615099207662,81.05606101181793,15.278162255600504,2
68.76650491660925,34.313762484346555,20.86851406935443,3
70.54063654840127,84.14318511438759,1.9610691671886205,1
38.784169516364976,51.88142491538,10.339485962123023,3
64.08886345861595,34.67524982610628,21.512431891619592,3
